dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-03-01,85,1,6,6,0,0,12,0,6,6,67,10,12
2016-04-01,104,5,12,7,4,1,44,0,58,268,83,14,2
2016-05-01,69,3,1,0,1,1,12,0,28,84,75,5,2
2016-06-01,19,1,4,1,0,0,31,0,22,83,49,9,2
2016-07-01,28,2,1,0,0,0,1,0,8,54,19,3,4
2016-08-01,133,2,0,4,0,0,30,0,40,244,46,4,3
2016-09-01,177,3,3,1,1,1,39,0,55,302,42,7,5
2016-10-01,70,2,0,0,0,0,0,0,12,87,38,4,4
2016-11-01,71,3,2,3,1,1,109,0,42,279,66,11,2
2016-12-01,9,3,1,0,1,1,6,0,8,34,47,10,4
2017-01-01,16,5,6,1,4,1,23,0,30,191,64,16,3
2017-02-01,9,1,0,0,0,0,0,0,22,115,58,8,4
2017-03-01,6,2,1,0,1,1,0,0,19,128,20,2,3
2017-04-01,52,4,2,1,1,1,0,0,60,324,82,2,9
2017-05-01,60,4,5,2,4,2,7,0,43,200,64,10,4
2017-06-01,118,9,10,4,6,2,18,0,216,1216,102,19,7
2017-07-01,24,5,5,2,3,2,8,1,65,493,50,11,1
2017-08-01,50,9,10,3,7,2,6,0,76,224,65,19,1
2017-09-01,13,5,6,2,2,2,48,0,45,117,52,7,4
2017-10-01,9,3,3,2,2,2,23,0,32,110,49,8,4
2017-11-01,18,7,5,3,1,1,36,0,30,144,34,8,4
2017-12-01,32,5,6,3,4,2,40,1,43,130,57,12,0
2018-01-01,29,5,8,1,5,2,70,0,24,45,47,5,3
2018-02-01,2,1,0,1,0,0,7,1,19,56,36,6,2
2018-03-01,5,4,2,0,2,2,61,0,10,73,38,9,2
2018-04-01,11,4,5,3,2,2,15,1,15,36,40,4,4
2018-05-01,6,4,5,2,3,2,14,0,22,69,38,4,4
2018-06-01,2,1,0,0,0,0,0,1,9,57,27,3,4
2018-07-01,2,2,1,0,1,1,0,0,12,41,50,11,8
2018-08-01,4,2,3,1,2,1,22,0,26,76,100,12,7
2018-09-01,3,3,2,0,1,1,2,1,10,38,60,4,7
2018-10-01,1,1,2,0,0,0,1,1,6,35,39,11,1
2018-11-01,0,0,0,0,0,0,0,1,4,27,43,3,2
2018-12-01,0,0,1,1,0,0,12,0,4,12,42,6,2
2019-01-01,0,0,0,0,0,0,0,0,3,8,34,1,0
2019-02-01,6,2,0,1,1,1,7,0,8,33,28,6,1
2019-03-01,59,1,2,1,0,0,2,0,17,94,49,8,5
2019-04-01,43,3,4,2,3,1,20,1,15,80,41,7,1
2019-05-01,4,1,1,0,0,0,0,0,6,13,44,5,2
2019-06-01,26,4,3,0,5,1,2,2,17,44,58,3,1
2019-07-01,7,4,7,4,1,1,3,2,20,60,52,8,0
2019-08-01,5,3,4,0,1,1,0,1,4,11,36,10,1
2019-09-01,1,1,1,0,0,0,0,4,2,10,42,6,0
2019-10-01,1,1,1,0,0,0,0,4,1,10,22,6,1
2019-11-01,6,1,0,0,6,1,0,0,7,0,28,1,0
2019-12-01,3,2,2,0,0,0,5,1,5,16,26,2,0
2020-01-01,0,0,0,0,0,0,0,1,4,16,23,2,0
2020-02-01,0,0,0,0,0,0,0,1,2,6,41,5,0
2020-03-01,0,0,0,0,0,0,0,2,3,7,36,9,0
2020-04-01,23,2,0,0,4,1,15,0,74,377,38,6,0
