dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-08-01,18,4,7,1,6,2,0,0,10,2,55,21,3
2015-09-01,51,4,11,0,11,3,2,0,14,3,65,29,5
2015-10-01,16,2,0,0,0,0,0,0,2,1,51,25,2
2015-11-01,27,2,0,0,0,0,0,0,1,0,34,14,3
2015-12-01,39,5,3,0,3,2,2,0,5,1,17,13,1
2016-01-01,4,2,1,1,0,0,2,0,1,1,19,13,3
2016-02-01,12,2,1,0,1,1,0,0,2,0,8,3,1
2016-03-01,78,4,6,1,5,2,0,0,18,12,36,21,2
2016-04-01,20,4,1,1,0,0,2,0,4,9,47,24,1
2016-05-01,66,8,0,0,0,0,0,0,25,36,87,24,1
2016-06-01,10,4,2,0,2,2,4,0,5,12,44,17,1
2016-07-01,28,2,0,0,0,0,0,0,14,11,33,17,1
2016-08-01,1,1,0,0,0,0,0,0,3,4,56,20,1
2016-09-01,7,2,0,0,0,0,0,0,8,9,22,9,1
2016-10-01,9,2,0,0,0,0,0,0,10,20,20,8,1
2016-11-01,0,0,0,0,0,0,0,0,0,0,9,6,1
2016-12-01,1,1,0,0,0,0,0,0,0,0,16,5,1
2017-01-01,0,0,0,0,0,0,0,0,0,0,18,4,3
2017-02-01,0,0,0,0,0,0,0,0,0,0,16,5,1
2017-03-01,14,2,0,0,0,0,0,0,6,1,24,14,0
2017-04-01,1,1,0,0,0,0,0,0,0,0,36,5,1
2017-05-01,2,1,0,0,0,0,0,0,1,0,25,6,2
2017-06-01,0,0,0,0,0,0,0,0,0,0,22,7,0
2017-07-01,0,0,0,0,0,0,0,0,1,4,20,11,0
2017-08-01,2,1,0,0,0,0,0,0,2,2,30,9,0
2017-09-01,5,1,0,0,0,0,0,1,8,9,21,8,1
2017-10-01,0,0,0,0,0,0,0,0,0,0,29,4,1
2017-11-01,0,0,0,0,0,0,0,0,0,0,15,8,0
2017-12-01,7,2,0,0,0,0,0,0,6,4,46,14,0
2018-01-01,4,2,0,0,0,0,0,0,4,1,34,20,0
2018-02-01,2,2,1,0,1,1,0,1,2,5,22,4,1
2018-03-01,0,0,0,0,0,0,0,0,1,0,31,4,0
2018-04-01,0,0,0,0,0,0,0,0,0,0,29,10,0
2018-05-01,0,0,0,0,0,0,0,0,0,0,46,9,0
2018-06-01,0,0,0,0,0,0,0,0,0,0,25,6,0
2018-07-01,0,0,0,0,0,0,0,0,0,0,22,7,0
2018-08-01,0,0,0,0,0,0,0,0,0,0,31,6,1
2018-09-01,0,0,0,0,0,0,0,0,0,0,24,10,0
2018-10-01,0,0,0,0,0,0,0,0,0,0,20,8,0
2018-11-01,0,0,0,0,0,0,0,0,1,4,36,13,0
2018-12-01,4,1,1,0,1,1,0,1,5,5,71,16,1
2019-01-01,0,0,0,0,0,0,0,0,0,0,39,8,0
2019-02-01,0,0,0,0,0,0,0,0,0,0,16,6,0
2019-03-01,0,0,0,0,0,0,0,0,0,0,54,11,0
2019-04-01,0,0,0,0,0,0,0,0,0,0,44,10,0
2019-05-01,0,0,0,0,0,0,0,0,0,0,28,9,0
2019-06-01,0,0,0,0,0,0,0,0,0,0,9,1,0
2019-07-01,0,0,0,0,0,0,0,0,0,0,21,6,0
2019-08-01,0,0,0,0,0,0,0,0,0,0,34,7,0
2019-09-01,2,0,0,0,0,0,0,0,0,0,47,27,0
