dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2017-01-01,655,15,3,0,0,0,29,1,33,58,376,6,0
2017-02-01,443,8,31,6,24,5,248,1,36,189,121,3,1
2017-03-01,604,9,27,3,26,4,98,0,33,98,51,7,2
2017-04-01,347,9,17,0,15,4,47,0,17,25,44,0,0
2017-05-01,307,8,16,3,16,4,65,0,23,53,44,4,0
2017-06-01,282,6,83,2,78,4,150,0,80,73,29,0,0
2017-07-01,441,9,115,4,112,5,195,0,119,107,33,4,0
2017-08-01,392,9,124,4,122,5,215,0,133,166,36,3,0
2017-09-01,318,7,93,3,86,4,114,0,91,68,38,2,0
2017-10-01,389,6,92,2,93,4,121,0,97,82,34,1,1
2017-11-01,424,7,121,3,112,5,189,0,117,95,36,1,0
2017-12-01,414,8,110,4,106,5,220,0,112,113,34,1,0
2018-01-01,549,11,132,4,127,7,305,0,134,185,38,2,0
2018-02-01,361,7,97,4,92,5,126,4,105,142,152,3,0
2018-03-01,403,8,113,4,106,6,239,1,110,130,38,1,0
2018-04-01,471,11,88,7,82,5,154,2,94,126,92,5,0
2018-05-01,416,11,1,12,1,1,21,0,18,38,49,3,0
2018-06-01,252,8,0,0,0,0,0,1,2,13,105,2,0
2018-07-01,461,6,0,0,0,0,0,7,22,302,82,0,0
2018-08-01,508,9,1,0,1,1,8,5,8,105,56,4,0
2018-09-01,264,7,4,3,1,1,34,3,8,46,40,4,1
2018-10-01,125,5,0,0,0,0,0,1,4,11,44,1,0
2018-11-01,197,9,4,3,1,1,42,14,21,139,25,3,0
2018-12-01,176,6,2,0,0,0,15,11,10,108,29,3,0
2019-01-01,311,8,2,0,1,1,22,6,18,112,43,2,0
2019-02-01,467,9,1,1,0,0,25,9,27,178,59,2,0
2019-03-01,516,13,1,1,1,1,30,10,21,164,57,8,0
2019-04-01,294,5,0,1,1,1,10,9,26,168,55,0,0
2019-05-01,248,8,1,0,0,0,9,4,22,129,38,2,0
2019-06-01,265,7,2,0,3,1,27,3,16,77,31,2,0
2019-07-01,263,7,3,0,0,0,20,6,8,69,17,1,0
2019-08-01,198,9,7,1,5,2,72,2,16,94,28,3,0
2019-09-01,128,6,2,1,1,1,23,2,5,25,24,2,0
2019-10-01,320,10,14,1,10,1,86,1,33,191,27,5,0
2019-11-01,330,8,26,4,28,1,120,6,52,221,48,3,0
2019-12-01,249,9,29,6,11,1,84,4,40,108,46,3,0
2020-01-01,414,10,5,2,12,1,67,3,26,119,21,2,0
2020-02-01,365,8,5,5,4,1,16,16,34,177,25,4,0
2020-03-01,447,9,3,2,1,1,10,11,53,225,22,1,0
2020-04-01,217,6,1,2,0,0,3,1,5,60,32,4,0
