dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-03-01,104,1,1,0,1,1,0,2,2,14,0,0,0
2016-04-01,135,3,24,1,23,1,12,1,43,19,4,2,2
2016-05-01,28,2,20,0,20,1,8,0,35,10,2,0,1
2016-06-01,27,3,6,2,4,1,6,0,28,23,38,3,0
2016-07-01,10,1,0,0,0,0,0,0,3,2,5,1,0
2016-08-01,75,2,5,0,5,1,0,0,15,11,3,0,0
2016-09-01,2,2,1,0,1,1,0,0,1,0,5,1,2
2016-10-01,193,1,0,0,0,0,0,0,10,4,5,1,1
2016-11-01,138,4,1,0,1,1,2,2,19,38,9,1,0
2016-12-01,96,4,5,1,3,1,19,1,21,30,522,15,0
2017-01-01,36,5,2,0,2,1,2,0,14,30,73,9,0
2017-02-01,91,3,1,1,0,0,10,3,30,42,38,7,1
2017-03-01,143,4,0,0,0,0,0,7,37,78,38,8,0
2017-04-01,68,5,1,2,0,0,13,2,29,59,145,13,0
2017-05-01,56,3,1,0,1,1,0,2,32,55,106,8,1
2017-06-01,126,2,1,0,0,0,2,10,20,39,69,5,1
2017-07-01,183,3,0,1,0,0,2,3,43,70,62,11,0
2017-08-01,135,5,0,0,0,0,0,6,35,55,65,19,0
2017-09-01,183,6,1,0,1,1,0,4,54,108,61,19,0
2017-10-01,120,6,0,0,0,0,0,7,36,59,83,12,0
2017-11-01,58,8,2,2,0,0,8,6,24,52,61,10,0
2017-12-01,19,4,0,0,0,0,0,2,6,15,50,11,1
2018-01-01,65,2,1,1,0,0,2,3,15,28,50,11,0
2018-02-01,32,3,0,0,0,0,0,7,17,37,31,9,0
2018-03-01,16,4,0,0,0,0,0,5,12,32,53,11,0
2018-04-01,16,4,0,0,0,0,0,3,6,13,59,13,0
2018-05-01,11,2,0,0,0,0,0,5,12,29,48,11,0
2018-06-01,41,5,1,1,0,0,0,6,12,32,45,6,0
2018-07-01,109,3,1,0,1,1,0,2,4,12,46,6,0
2018-08-01,176,6,0,0,0,0,0,3,28,52,25,12,0
2018-09-01,66,5,0,0,0,0,0,1,12,23,21,9,0
2018-10-01,37,3,1,1,0,0,16,1,8,23,30,6,0
2018-11-01,26,2,0,0,0,0,0,1,1,7,22,2,0
2018-12-01,6,2,0,0,0,0,0,0,5,11,9,3,0
2019-01-01,104,1,1,0,0,0,1,1,0,1,21,2,0
2019-02-01,83,2,0,0,1,1,1,4,1,8,15,1,0
2019-03-01,124,1,0,0,0,0,0,2,0,0,20,5,0
2019-04-01,60,3,1,0,1,1,2,1,51,134,13,7,0
2019-05-01,100,3,3,0,3,1,18,0,4,18,19,8,0
2019-06-01,33,1,1,1,0,0,8,0,3,5,11,1,0
2019-07-01,94,3,2,0,2,1,4,4,4,12,11,2,0
2019-08-01,23,1,0,0,0,0,0,4,1,7,13,2,0
2019-09-01,32,1,0,0,0,0,0,2,1,2,8,2,0
2019-10-01,91,1,0,0,0,0,0,0,0,0,4,4,1
2019-11-01,50,1,0,0,0,0,0,0,4,10,9,2,0
2019-12-01,26,2,1,0,1,1,2,2,5,18,10,3,0
2020-01-01,40,1,0,0,0,0,0,2,3,4,18,0,0
2020-02-01,73,1,1,0,0,0,2,2,1,4,10,3,0
2020-03-01,42,1,0,0,0,0,0,2,3,5,8,1,0
2020-04-01,41,1,0,0,0,0,0,1,0,6,5,4,0
