dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-10-01,2,1,0,0,0,0,0,0,1,1,1,0,0
2016-11-01,0,0,0,0,0,0,0,0,0,0,1,1,0
2016-12-01,0,0,0,0,0,0,0,0,0,0,3,0,0
2017-01-01,0,0,0,0,0,0,0,0,0,0,5,0,0
2017-02-01,0,0,0,0,0,0,0,0,0,0,12,1,1
2017-03-01,7,1,1,0,0,0,1,0,1,4,12,0,0
2017-04-01,11,1,0,1,0,0,1,0,2,3,5,0,0
2017-05-01,4,1,0,0,0,0,0,0,2,6,10,1,0
2017-06-01,7,1,0,0,0,0,0,0,1,1,9,0,0
2017-07-01,16,2,1,0,1,1,4,0,2,4,9,1,0
2017-08-01,1,1,1,0,0,0,1,0,0,0,7,2,0
2017-09-01,52,1,6,0,7,1,1,0,11,12,12,0,0
2017-10-01,11,1,2,0,2,1,0,0,5,10,14,1,0
2017-11-01,15,2,2,0,2,1,2,0,3,2,25,0,0
2017-12-01,8,1,1,0,1,1,0,1,2,7,24,2,1
2018-01-01,0,0,0,0,0,0,0,0,0,0,17,2,0
2018-02-01,0,0,2,0,0,0,10,0,0,0,18,1,0
2018-03-01,10,4,9,2,9,1,14,0,14,25,128,2,0
2018-04-01,5,1,6,0,4,1,5,1,5,8,45,1,0
2018-05-01,0,0,0,0,0,0,0,1,3,22,19,0,0
2018-06-01,0,0,0,0,0,0,0,0,0,0,30,3,0
2018-07-01,17,2,6,0,8,1,5,0,10,26,14,1,0
2018-08-01,121,1,4,0,3,1,4,0,6,6,27,3,0
2018-09-01,4,1,1,0,1,1,0,2,2,8,25,1,0
2018-10-01,0,0,2,0,0,0,0,0,0,0,18,2,0
2018-11-01,4,2,1,0,3,1,0,0,4,4,38,2,0
2018-12-01,0,0,0,0,0,0,0,0,1,5,32,1,0
2019-01-01,10,2,8,0,8,1,0,0,9,3,55,3,0
2019-02-01,0,0,0,1,0,0,4,0,2,6,29,0,0
2019-03-01,3,2,2,0,2,1,12,2,3,11,42,2,0
2019-04-01,4,1,0,0,0,0,0,0,0,0,765,15,0
2019-05-01,0,0,0,0,0,0,0,0,0,0,180,5,0
2019-06-01,5,1,5,0,5,1,0,0,6,2,113,6,0
2019-07-01,7,1,7,0,7,1,0,0,7,0,59,7,0
2019-08-01,3,2,30,0,3,1,27,1,5,9,38,3,0
2019-09-01,0,0,0,27,0,0,27,0,28,28,53,1,0
2019-10-01,0,0,0,0,0,0,0,0,0,0,38,3,0
2019-11-01,0,0,0,0,0,0,0,1,1,5,20,2,0
2019-12-01,5,1,2,0,1,1,1,0,2,23,125,8,0
