dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-09-01,90,5,11,1,8,2,42,0,25,95,200,12,4
2016-10-01,76,7,14,1,15,2,106,0,49,223,130,8,1
2016-11-01,38,5,6,1,5,1,14,0,23,48,87,7,5
2016-12-01,25,6,9,0,6,3,50,0,17,105,100,7,1
2017-01-01,70,8,22,1,24,5,144,0,58,269,90,9,2
2017-02-01,58,8,20,1,18,5,163,0,38,164,84,13,1
2017-03-01,40,5,16,0,17,3,87,0,50,251,106,14,4
2017-04-01,58,11,19,1,18,3,94,1,43,181,70,10,1
2017-05-01,41,3,15,1,12,3,45,0,49,140,150,7,2
2017-06-01,23,7,9,2,8,4,31,0,36,165,79,15,0
2017-07-01,15,7,6,0,6,3,21,0,19,54,50,9,2
2017-08-01,13,3,6,0,4,2,28,1,29,268,169,13,3
2017-09-01,9,4,4,0,4,3,8,1,24,104,66,13,4
2017-10-01,49,9,10,0,9,5,22,3,30,180,68,14,2
2017-11-01,10,4,7,0,6,3,19,0,27,95,68,8,0
2017-12-01,11,5,5,2,5,1,34,0,17,86,53,15,0
2018-01-01,19,4,10,0,10,3,76,1,19,78,50,4,1
2018-02-01,19,6,10,0,10,4,50,1,15,38,47,5,0
2018-03-01,38,5,10,1,11,3,52,1,30,120,67,10,1
2018-04-01,16,3,6,0,6,2,29,0,15,80,50,5,2
2018-05-01,29,6,17,0,16,4,26,0,32,31,41,10,2
2018-06-01,21,6,10,1,8,3,99,0,19,83,53,11,2
2018-07-01,21,4,35,2,6,2,110,0,32,283,59,6,1
2018-08-01,12,5,3,0,3,2,90,1,7,115,53,9,1
2018-09-01,15,3,10,1,9,2,56,1,17,58,45,4,0
2018-10-01,144,8,48,3,71,4,234,4,144,496,66,10,0
2018-11-01,49,3,23,0,25,3,63,0,35,85,65,9,0
2018-12-01,86,6,42,3,35,6,213,1,48,134,56,4,0
2019-01-01,14,3,10,2,10,3,108,1,25,113,58,8,1
2019-02-01,29,6,18,1,20,5,37,3,27,42,57,11,1
2019-03-01,16,5,13,0,13,5,32,1,42,481,71,9,0
2019-04-01,46,5,34,1,33,5,62,2,51,75,56,6,0
2019-05-01,57,8,40,1,38,7,148,2,82,360,49,7,0
2019-06-01,61,4,60,1,59,4,168,5,71,144,41,8,0
2019-07-01,75,7,68,2,68,5,193,3,84,183,51,9,0
2019-08-01,72,5,71,2,69,3,152,3,106,138,42,15,0
2019-09-01,55,2,51,0,50,2,102,14,76,123,51,13,1
2019-10-01,49,4,43,0,42,3,92,7,44,78,46,11,2
2019-11-01,13,1,14,1,13,1,43,1,22,31,44,8,0
2019-12-01,0,0,0,0,0,0,0,6,2,20,35,5,0
2020-01-01,11,2,10,0,10,2,35,4,14,45,40,16,0
2020-02-01,28,2,27,0,28,2,56,4,31,41,36,9,0
2020-03-01,21,4,22,1,21,3,84,1,27,64,44,7,0
2020-04-01,7,1,1,0,1,1,2,3,4,13,16,2,0
