dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-09-01,25,2,0,0,0,0,0,3,7,32,1,1,1
2016-10-01,66,6,21,0,21,3,104,2,37,73,4,2,0
2016-11-01,349,9,49,3,44,6,264,1,81,207,2,0,0
2016-12-01,80,7,25,0,20,5,140,0,35,80,11,1,0
2017-01-01,72,7,17,2,19,4,119,1,38,140,7,2,0
2017-02-01,52,5,9,0,8,2,33,0,11,19,10,2,0
2017-03-01,87,7,17,0,18,2,87,1,26,89,5,0,0
2017-04-01,70,6,21,1,21,5,72,0,30,68,6,1,2
2017-05-01,79,5,10,0,10,3,37,1,20,53,6,1,0
2017-06-01,28,3,6,1,3,2,32,1,6,17,6,0,1
2017-07-01,94,4,20,1,15,2,113,3,20,84,5,2,2
2017-08-01,49,5,9,2,9,3,49,1,16,37,11,3,0
2017-09-01,113,4,22,2,21,2,93,0,30,103,12,3,0
2017-10-01,112,5,25,1,21,3,72,1,31,56,7,5,0
2017-11-01,174,7,36,1,34,2,115,1,54,113,6,0,1
2017-12-01,35,3,10,0,10,2,28,1,15,19,5,2,0
2018-01-01,142,8,35,5,27,4,181,2,77,197,65,4,0
2018-02-01,60,8,10,0,12,3,37,2,44,165,20,3,0
2018-03-01,149,9,36,0,36,3,68,3,107,243,25,3,2
2018-04-01,110,6,21,2,24,2,109,3,61,186,23,7,0
2018-05-01,98,6,38,4,27,4,146,6,77,100,22,4,1
2018-06-01,102,8,32,3,31,5,72,3,68,110,16,4,0
2018-07-01,139,9,37,6,24,3,175,6,90,354,13,3,1
2018-08-01,199,9,34,1,38,3,98,10,71,217,10,7,0
2018-09-01,108,6,26,2,26,2,39,6,52,90,12,4,0
2018-10-01,60,6,20,1,10,2,87,3,29,85,12,3,0
2018-11-01,126,7,26,4,27,2,75,4,48,75,12,6,0
2018-12-01,179,7,40,1,38,2,229,4,105,234,17,5,0
2019-01-01,69,5,24,1,22,2,143,6,59,141,23,5,0
2019-02-01,201,8,43,7,36,2,202,8,80,220,18,6,1
2019-03-01,217,9,50,14,39,2,102,8,73,127,22,5,0
2019-04-01,177,5,56,11,47,3,162,4,112,174,24,4,1
2019-05-01,89,7,49,10,25,2,231,10,70,172,12,5,0
2019-06-01,52,7,26,6,16,1,91,4,50,94,19,6,0
2019-07-01,211,8,69,21,70,3,339,6,152,251,19,8,0
2019-08-01,193,8,45,4,41,4,199,3,74,168,21,4,0
2019-09-01,185,6,56,5,52,4,179,11,107,196,19,3,0
2019-10-01,301,6,85,13,74,5,221,5,113,180,21,5,1
2019-11-01,242,5,86,6,74,4,60,6,122,141,13,4,0
2019-12-01,284,10,81,6,72,5,132,10,106,145,16,5,0
2020-01-01,374,12,121,11,112,6,275,14,260,370,19,2,1
2020-02-01,205,9,65,2,60,5,276,8,140,367,27,10,0
2020-03-01,299,8,89,7,84,4,300,28,180,451,41,11,1
2020-04-01,334,7,90,4,72,6,223,6,110,333,30,15,0
