dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2017-01-01,81,4,16,2,14,1,24,0,16,12,24,7,2
2017-02-01,52,4,16,2,14,1,12,0,16,6,4,2,0
2017-03-01,43,2,8,0,8,1,0,0,8,0,5,3,1
2017-04-01,73,5,19,3,16,2,26,0,19,13,8,4,0
2017-05-01,101,5,44,4,40,1,22,2,47,15,32,5,0
2017-06-01,80,4,34,6,27,1,63,0,52,32,7,1,0
2017-07-01,50,3,17,1,16,1,29,0,25,16,7,3,0
2017-08-01,32,8,22,1,21,1,45,0,35,25,9,3,1
2017-09-01,39,7,29,4,26,2,65,0,37,34,15,4,1
2017-10-01,43,7,34,1,31,2,65,1,38,34,3,7,0
2017-11-01,32,7,26,3,25,2,41,0,39,31,7,4,0
2017-12-01,33,5,24,2,22,2,34,1,31,18,8,0,0
2018-01-01,28,3,24,0,21,1,36,0,29,21,7,4,1
2018-02-01,21,4,18,2,17,1,36,0,19,18,11,1,1
2018-03-01,17,6,17,3,14,2,39,0,18,22,17,4,0
2018-04-01,22,2,17,3,16,1,39,0,19,20,6,4,0
2018-05-01,36,5,26,1,25,2,50,4,29,30,4,1,0
2018-06-01,14,2,18,2,14,1,27,0,18,12,9,4,0
2018-07-01,15,2,10,1,11,1,21,0,12,12,9,2,0
2018-08-01,22,4,19,1,18,1,32,0,19,16,6,6,0
2018-09-01,29,3,23,0,21,1,17,0,22,8,8,2,0
2018-10-01,23,5,24,4,20,2,15,0,24,9,16,3,1
2018-11-01,29,4,15,0,16,1,2,0,16,1,11,3,0
2018-12-01,10,3,9,1,8,1,2,0,13,11,16,6,0
2019-01-01,14,3,11,1,10,1,2,0,11,1,12,3,1
2019-02-01,19,4,13,1,13,1,4,0,15,2,10,6,0
2019-03-01,11,2,10,1,9,1,2,0,12,4,10,5,0
2019-04-01,32,4,29,3,26,1,14,0,35,17,12,3,0
2019-05-01,14,4,10,0,8,1,2,1,8,0,16,3,0
2019-06-01,19,6,21,4,17,1,20,1,21,12,6,6,0
2019-07-01,27,5,20,1,19,1,10,0,21,14,11,5,0
2019-08-01,31,7,25,2,24,1,6,0,28,5,7,6,1
2019-09-01,15,6,12,0,13,1,2,0,15,5,13,7,0
2019-10-01,29,5,24,1,20,2,7,0,21,2,8,8,0
2019-11-01,27,7,25,3,23,1,7,0,26,5,18,4,0
2019-12-01,34,6,27,1,26,1,6,1,27,8,11,5,0
2020-01-01,20,4,12,0,14,1,0,1,14,5,10,6,0
2020-02-01,21,5,15,2,13,1,2,0,16,3,9,2,0
2020-03-01,45,8,34,1,33,1,10,0,39,13,8,5,0
2020-04-01,20,1,9,0,11,1,6,0,13,3,6,3,0
