dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-09-01,15,2,3,1,2,1,0,0,3,0,90,39,2
2015-10-01,3,2,1,0,1,1,2,0,1,1,18,9,2
2015-11-01,7,1,0,0,0,0,0,0,0,0,17,2,4
2015-12-01,14,3,2,1,1,1,2,1,8,7,36,16,2
2016-01-01,17,3,1,0,1,1,2,0,6,6,70,12,5
2016-02-01,3,1,0,0,0,0,0,0,1,1,18,4,3
2016-03-01,3,1,0,0,0,0,0,0,2,2,7,5,7
2016-04-01,3,1,1,1,0,0,2,0,4,13,17,8,2
2016-05-01,10,2,0,0,0,0,0,0,1,1,18,6,4
2016-06-01,10,2,0,0,0,0,0,0,0,0,25,4,2
2016-07-01,13,4,3,1,2,1,4,0,4,3,31,13,4
2016-08-01,27,4,2,0,2,1,0,0,5,7,71,25,3
2016-09-01,0,0,0,0,0,0,0,0,0,0,29,5,4
2016-10-01,5,2,0,0,0,0,0,0,1,3,28,11,3
2016-11-01,2,1,0,0,0,0,0,0,1,9,18,4,0
2016-12-01,4,2,0,0,0,0,0,0,0,0,18,8,2
2017-01-01,16,3,1,0,1,1,0,0,1,0,12,11,2
2017-02-01,3,1,0,0,0,0,0,0,6,19,135,29,2
2017-03-01,1,1,0,0,0,0,0,0,0,0,48,18,7
2017-04-01,2,1,0,0,0,0,0,0,1,3,34,20,5
2017-05-01,9,1,0,0,0,0,0,0,10,40,155,32,3
2017-06-01,7,3,1,0,1,1,6,1,9,17,104,23,1
2017-07-01,12,3,2,1,1,1,2,0,11,15,56,12,4
2017-08-01,9,4,2,0,2,1,0,0,2,0,59,20,0
2017-09-01,9,1,0,0,0,0,0,0,3,11,46,19,2
2017-10-01,0,0,0,0,0,0,0,0,1,6,43,16,2
2017-11-01,3,1,0,0,0,0,0,0,4,9,88,17,0
2017-12-01,1,1,0,0,0,0,0,0,3,13,41,13,4
2018-01-01,4,3,1,0,1,1,0,0,13,46,55,27,3
2018-02-01,0,0,0,0,0,0,0,0,2,8,41,11,1
2018-03-01,18,3,1,0,1,1,4,1,18,84,101,25,3
2018-04-01,0,0,1,0,1,1,2,0,1,1,98,26,4
2018-05-01,0,0,0,0,0,0,0,0,1,7,93,18,0
2018-06-01,18,2,1,0,1,1,2,0,11,20,57,28,3
2018-07-01,10,2,0,0,0,0,0,0,9,30,99,20,1
2018-08-01,12,2,1,0,1,1,2,0,1,1,59,17,3
2018-09-01,3,1,0,0,0,0,0,1,0,5,52,7,2
2018-10-01,3,1,0,0,0,0,0,1,0,3,54,21,0
2018-11-01,14,3,1,0,1,1,2,0,13,41,86,23,2
2018-12-01,7,1,0,0,0,0,0,0,1,1,115,29,1
2019-01-01,3,1,1,1,0,0,2,0,7,6,82,30,3
2019-02-01,1,1,0,0,0,0,0,0,0,0,81,28,1
2019-03-01,5,3,1,0,1,1,2,0,5,15,80,25,1
2019-04-01,0,0,0,0,0,0,0,0,1,3,74,27,0
2019-05-01,10,3,1,0,1,1,2,1,9,29,75,25,0
2019-06-01,6,2,4,0,3,1,4,2,5,12,68,23,1
2019-07-01,7,1,0,1,0,0,2,1,5,12,71,23,3
2019-08-01,24,5,4,0,4,1,6,0,9,27,78,26,0
2019-09-01,2,1,0,0,0,0,0,1,3,9,57,21,0
2019-10-01,15,2,1,0,0,0,1,0,9,25,95,28,2
2019-11-01,4,1,0,0,0,0,0,1,3,7,73,15,0
2019-12-01,7,1,0,1,0,0,1,0,7,16,79,17,1
2020-01-01,7,2,1,0,0,0,0,3,2,11,98,25,0
2020-02-01,15,1,1,1,0,0,2,2,2,7,87,18,0
2020-03-01,1,1,0,0,0,0,0,2,6,21,58,23,1
2020-04-01,4,2,1,0,0,0,0,0,1,11,71,16,0
