dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-06-01,37,1,1,1,0,0,2,0,4,5,34,2,2
2016-07-01,112,3,6,4,2,1,24,4,104,461,366,27,2
2016-08-01,93,7,8,0,3,1,44,4,48,189,203,20,2
2016-09-01,134,5,9,3,9,1,52,4,124,507,131,12,0
2016-10-01,4,2,1,0,1,1,4,2,22,104,105,10,2
2016-11-01,10,5,9,0,0,0,15,3,32,190,73,9,1
2016-12-01,9,3,4,1,0,0,16,1,24,99,78,5,2
2017-01-01,87,5,5,1,14,1,57,3,106,527,130,10,3
2017-02-01,7,4,4,0,1,1,13,3,31,137,102,9,1
2017-03-01,23,6,5,0,3,1,17,2,24,98,134,18,2
2017-04-01,46,4,5,1,7,1,94,5,64,292,122,17,1
2017-05-01,37,1,5,0,2,1,11,2,55,351,134,13,0
2017-06-01,1,1,2,3,0,0,8,3,35,218,289,18,0
2017-07-01,14,3,4,2,1,1,18,2,23,108,181,8,1
2017-08-01,14,7,8,0,4,1,69,3,37,137,153,17,0
2017-09-01,37,7,10,1,7,1,56,4,37,182,169,15,0
2017-10-01,46,5,7,1,7,1,45,1,71,338,184,24,1
2017-11-01,4,3,3,0,0,0,7,2,4,35,146,12,0
2017-12-01,4,3,2,0,1,1,9,0,15,51,111,12,1
2018-01-01,31,4,6,1,12,1,60,0,40,151,141,17,2
2018-02-01,12,5,7,0,4,1,14,0,16,81,118,15,0
2018-03-01,9,5,5,1,2,1,36,4,15,81,160,22,0
2018-04-01,56,8,8,0,14,1,74,2,31,154,169,19,1
2018-05-01,23,9,13,2,4,1,63,2,37,203,125,19,1
2018-06-01,9,5,8,1,0,0,48,0,44,199,108,23,2
2018-07-01,16,6,7,1,2,1,35,0,30,77,102,18,0
2018-08-01,42,3,3,4,14,1,80,0,43,148,68,7,0
2018-09-01,73,4,5,1,4,1,33,1,46,243,48,10,0
2018-10-01,42,3,3,4,5,1,95,1,82,437,80,9,0
2018-11-01,1,1,3,1,0,0,16,1,454,2334,71,11,0
2018-12-01,15,2,7,2,5,1,73,0,82,505,80,8,0
2019-01-01,6,3,4,2,0,0,36,3,56,318,60,9,0
2019-02-01,5,3,4,7,0,0,59,3,51,384,72,9,1
2019-03-01,26,6,6,0,8,2,70,5,69,414,90,23,0
2019-04-01,68,5,11,1,15,2,66,6,79,490,61,10,0
2019-05-01,7,2,1,0,0,0,6,7,48,292,92,10,0
2019-06-01,14,3,2,1,1,1,14,3,21,184,76,10,0
2019-07-01,2,1,0,0,0,0,0,4,36,271,63,8,0
2019-08-01,4,3,4,0,0,0,27,2,17,118,55,13,1
2019-09-01,1,1,2,0,0,0,7,2,26,176,63,10,1
2019-10-01,2,2,3,2,0,0,14,3,29,141,72,13,0
2019-11-01,35,3,2,4,5,1,46,13,77,481,68,6,1
2019-12-01,3,1,0,0,0,0,0,10,26,192,53,10,0
2020-01-01,0,0,1,0,0,0,2,10,28,143,74,10,0
2020-02-01,4,1,0,0,0,0,0,12,13,77,56,5,0
2020-03-01,19,5,6,0,4,2,30,21,121,676,98,21,0
2020-04-01,3,2,1,0,0,0,3,3,32,130,58,9,0
