dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-01-01,58,3,6,1,5,1,8,0,8,5,0,0,0
2016-02-01,35,3,2,0,2,1,4,0,6,9,133,12,1
2016-03-01,38,5,4,0,4,1,6,0,18,59,474,16,0
2016-04-01,5,4,2,0,2,1,2,0,5,21,15,7,1
2016-05-01,8,2,0,0,0,0,0,0,3,29,6,2,0
2016-06-01,12,1,0,0,0,0,0,0,3,19,8,0,0
2016-07-01,21,2,2,0,2,1,14,0,9,18,160,9,0
2016-08-01,4,1,0,0,0,0,0,0,0,0,16,0,1
2016-09-01,29,4,2,0,2,1,2,0,15,63,26,4,0
2016-10-01,3,1,0,0,0,0,0,0,3,8,5,4,2
2016-11-01,12,1,0,0,0,0,0,0,1,1,7,0,1
2016-12-01,10,1,0,0,0,0,0,0,5,17,15,1,0
2017-01-01,10,2,2,0,2,1,2,0,6,18,7,0,0
2017-02-01,22,2,5,0,5,1,6,0,10,25,17,1,0
2017-03-01,5,1,0,0,0,0,0,0,5,15,14,1,0
2017-04-01,1,1,0,0,0,0,0,1,1,36,13,1,1
2017-05-01,4,2,1,0,1,1,2,0,5,9,10,2,0
2017-06-01,14,2,2,0,2,1,34,0,5,25,12,1,0
2017-07-01,1,1,0,0,0,0,0,0,1,4,7,0,0
2017-08-01,3,1,0,0,0,0,0,1,3,11,9,1,1
2017-09-01,13,3,5,1,4,1,6,0,5,3,11,5,1
2017-10-01,0,0,0,0,0,0,0,0,0,0,13,2,1
2017-11-01,3,1,0,0,0,0,0,0,0,0,17,2,0
2017-12-01,0,0,0,0,0,0,0,0,0,0,13,2,0
2018-01-01,8,2,1,0,1,1,2,1,8,47,19,1,0
2018-02-01,1,1,0,0,0,0,0,0,1,3,14,3,0
2018-03-01,2,2,1,0,1,1,8,1,1,15,8,2,0
2018-04-01,0,0,0,0,0,0,0,0,3,11,9,0,0
2018-05-01,19,2,9,0,9,1,10,0,10,8,21,1,0
2018-06-01,8,2,3,1,1,1,5,0,4,11,9,1,0
2018-07-01,2,2,1,0,1,1,2,0,1,1,20,3,0
2018-08-01,3,1,0,0,1,1,1,0,6,24,15,1,0
2018-09-01,5,2,1,0,1,1,2,4,2,13,15,4,0
2018-10-01,0,0,0,0,0,0,0,1,0,0,15,2,0
2018-11-01,2,1,0,0,0,0,0,1,0,2,18,0,0
2018-12-01,0,0,0,0,0,0,0,0,0,0,14,1,0
2019-01-01,4,2,2,0,1,1,3,2,4,30,16,0,0
2019-02-01,1,1,0,0,0,0,0,0,1,1,7,2,0
2019-03-01,3,2,1,0,1,1,8,0,2,5,10,4,0
2019-04-01,0,0,0,0,0,0,0,0,1,4,11,4,0
2019-05-01,0,0,0,0,0,0,0,0,0,0,16,0,0
2019-06-01,0,0,0,0,0,0,0,0,0,0,12,1,1
2019-07-01,0,0,0,0,0,0,0,0,0,0,13,2,0
2019-08-01,0,0,0,0,0,0,0,0,0,0,15,2,0
2019-09-01,1,1,0,0,0,0,0,0,1,4,23,3,0
2019-10-01,0,0,0,0,0,0,0,1,0,6,8,5,0
2019-11-01,1,1,0,0,0,0,0,1,0,1,8,3,0
2019-12-01,0,0,0,0,0,0,0,0,0,0,6,3,0
2020-01-01,1,1,0,0,0,0,1,0,2,3,6,7,0
