dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-02-01,154,2,0,0,0,0,0,6,19,72,32,3,0
2016-03-01,31,3,3,1,1,1,36,0,5,24,13,1,0
2016-04-01,54,3,4,1,3,1,20,2,10,41,10,1,0
2016-05-01,0,0,0,0,0,0,0,0,0,0,7,1,1
2016-06-01,9,1,0,0,0,0,0,0,2,3,8,0,1
2016-07-01,50,1,0,0,0,0,0,0,0,0,9,0,0
2016-08-01,15,1,0,0,0,0,0,0,1,3,7,0,0
2016-09-01,0,0,0,0,0,0,0,0,1,1,3,1,0
2016-10-01,0,0,0,0,0,0,0,0,0,0,6,0,0
2016-11-01,4,3,0,0,0,0,0,0,1,0,4,3,1
2016-12-01,0,0,0,0,0,0,0,0,0,0,5,1,0
2017-01-01,0,0,0,0,0,0,0,1,0,6,8,2,1
2017-02-01,0,0,0,0,0,0,0,0,0,0,16,3,1
2017-03-01,38,4,2,0,2,1,2,1,5,18,32,2,0
2017-04-01,21,2,1,0,0,0,1,0,3,9,43,3,1
2017-05-01,173,4,0,0,1,1,1,0,4,8,43,3,0
2017-06-01,134,4,0,0,0,0,0,2,3,10,22,3,0
2017-07-01,71,5,3,1,2,1,10,1,7,32,15,3,0
2017-08-01,2,1,0,0,0,0,0,0,0,0,6,2,0
2017-09-01,3,2,2,0,1,1,1,0,2,5,12,2,0
2017-10-01,0,0,0,0,0,0,0,0,0,0,10,4,0
2017-11-01,6,4,5,0,3,2,6,0,8,7,15,2,0
2017-12-01,0,0,0,0,0,0,0,1,1,4,8,1,0
2018-01-01,0,0,0,0,0,0,0,0,1,6,15,3,0
2018-02-01,2,1,1,0,0,0,3,0,1,5,20,4,1
2018-03-01,6,2,1,0,0,0,0,1,0,0,13,4,1
2018-04-01,4,1,0,0,0,0,0,3,0,3,27,1,0
2018-05-01,4,2,0,0,0,0,0,0,2,2,15,0,0
2018-06-01,0,0,1,0,0,0,3,0,0,0,17,4,0
2018-07-01,0,0,0,0,0,0,0,0,0,0,12,1,1
2018-08-01,1,1,0,0,0,0,0,2,0,4,20,1,1
2018-09-01,1,1,2,0,0,0,0,2,0,2,15,3,1
2018-10-01,3,1,3,0,0,0,2,1,0,1,20,1,0
2018-11-01,5,2,2,0,2,1,0,0,2,0,26,5,0
2018-12-01,0,0,0,0,0,0,0,0,0,0,24,2,0
2019-01-01,0,0,0,0,0,0,0,0,0,0,19,1,0
2019-02-01,0,0,0,0,0,0,0,0,1,1,18,1,1
2019-03-01,2,1,1,0,0,0,2,0,1,0,28,1,0
2019-04-01,1,1,0,0,0,0,0,0,0,0,24,6,0
2019-05-01,2,2,1,0,1,1,2,0,1,1,9,2,0
2019-06-01,1,1,1,0,0,0,0,0,2,7,13,3,0
2019-07-01,31,4,4,1,12,2,10,1,40,105,31,4,0
2019-08-01,6,2,1,1,0,0,4,1,1,4,16,4,0
2019-09-01,0,0,0,0,0,0,0,1,1,2,24,3,0
2019-10-01,12,2,0,0,1,1,1,0,3,6,18,2,0
2019-11-01,0,0,0,0,0,0,0,1,0,2,13,5,0
2019-12-01,1,1,0,0,0,0,0,0,1,4,9,1,0
2020-01-01,71,2,1,3,0,0,16,0,10,20,73,8,0
2020-02-01,99,5,0,0,1,1,4,10,38,106,33,7,0
2020-03-01,25,1,0,0,0,0,0,1,4,4,29,3,1
2020-04-01,21,1,0,0,0,0,0,0,2,9,22,4,0
