dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-08-01,7,1,2,0,2,1,0,0,2,0,2,0,0
2016-09-01,6,1,2,0,2,1,2,0,2,1,1,0,0
2016-10-01,64,2,18,0,16,1,32,0,16,11,13,1,0
2016-11-01,35,2,7,0,7,1,35,0,9,19,11,2,0
2016-12-01,87,5,27,1,27,2,90,0,37,73,12,2,0
2017-01-01,114,9,39,0,34,2,193,2,53,154,185,5,0
2017-02-01,35,6,11,1,10,1,110,0,14,80,28,4,0
2017-03-01,112,9,33,10,27,3,251,4,55,196,25,6,0
2017-04-01,72,5,20,1,20,2,122,1,25,71,42,5,0
2017-05-01,19,4,14,5,7,2,46,2,16,31,16,4,0
2017-06-01,77,8,29,2,26,2,144,1,45,144,43,4,0
2017-07-01,21,4,9,3,6,1,55,1,12,49,66,4,0
2017-08-01,92,5,29,3,26,1,117,1,36,75,40,4,1
2017-09-01,37,4,14,5,9,1,63,1,17,39,25,7,0
2017-10-01,55,5,16,2,14,1,67,6,30,108,59,1,0
2017-11-01,19,4,9,0,7,1,26,1,12,22,35,2,1
2017-12-01,77,5,23,7,20,1,114,3,32,101,41,4,0
2018-01-01,101,10,24,3,22,1,159,4,36,184,77,4,1
2018-02-01,54,9,17,2,8,1,90,2,12,44,72,7,0
2018-03-01,93,11,15,1,12,1,129,4,17,88,82,8,0
2018-04-01,84,9,19,4,23,2,122,1,37,113,98,8,0
2018-05-01,72,4,15,0,15,2,89,4,23,91,80,3,0
2018-06-01,20,5,16,1,7,2,51,1,10,25,100,9,0
2018-07-01,36,5,10,8,8,2,57,2,22,81,78,6,0
2018-08-01,27,3,7,0,5,2,26,2,7,10,220,5,1
2018-09-01,27,6,14,9,6,1,110,1,37,133,84,11,0
2018-10-01,110,11,16,2,12,2,105,2,23,107,340,14,0
2018-11-01,82,7,17,6,17,2,107,3,36,108,155,8,0
2018-12-01,59,9,17,1,17,3,88,2,24,80,103,10,0
2019-01-01,43,10,11,0,11,2,80,2,15,67,114,9,0
2019-02-01,72,9,14,0,14,2,50,3,18,32,142,6,1
2019-03-01,22,7,6,0,5,2,27,2,7,23,52,2,0
2019-04-01,61,8,10,0,9,2,115,2,14,52,84,9,0
2019-05-01,23,6,2,0,2,1,22,0,3,15,81,4,0
2019-06-01,80,8,11,2,8,2,119,2,12,116,69,3,0
2019-07-01,72,11,15,1,14,2,93,2,22,91,71,5,0
2019-08-01,31,7,8,2,6,2,60,0,10,35,74,9,0
2019-09-01,32,7,7,0,8,2,46,5,8,58,50,7,0
2019-10-01,14,6,7,1,5,2,29,3,11,40,90,9,1
2019-11-01,47,5,18,8,11,1,75,3,20,59,66,3,0
2019-12-01,17,5,5,0,5,1,22,2,5,23,55,5,0
2020-01-01,11,5,6,1,3,1,23,6,5,24,62,5,0
2020-02-01,39,9,13,0,11,3,50,5,15,45,54,7,0
2020-03-01,40,8,16,2,12,3,74,4,21,96,52,9,0
2020-04-01,21,2,5,0,6,2,35,1,10,29,75,6,0
