dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-08-01,155,25,3,4,0,0,16,1,20,42,77,22,2
2016-09-01,103,19,1,0,0,0,3,2,14,34,488,32,3
2016-10-01,162,22,0,0,0,0,0,7,5,31,80,9,3
2016-11-01,100,18,0,1,0,0,3,2,7,29,25,7,1
2016-12-01,40,13,0,0,0,0,0,0,23,71,22,5,1
2017-01-01,271,29,0,0,0,0,0,8,13,62,21,5,1
2017-02-01,150,22,0,0,0,0,0,0,11,42,28,3,2
2017-03-01,184,23,0,0,0,0,0,2,12,63,27,5,3
2017-04-01,154,19,0,0,0,0,0,3,7,13,10,4,0
2017-05-01,144,18,0,0,0,0,0,1,23,41,18,5,1
2017-06-01,145,22,0,0,0,0,0,1,7,22,15,9,0
2017-07-01,120,19,0,0,0,0,0,3,11,44,27,8,1
2017-08-01,93,16,0,0,0,0,0,3,21,84,30,7,1
2017-09-01,162,19,0,0,0,0,0,3,13,34,16,6,1
2017-10-01,145,24,0,0,0,0,0,4,20,82,10,8,0
2017-11-01,186,24,0,0,0,0,0,5,11,50,23,3,3
2017-12-01,52,15,3,2,0,0,7,2,23,59,16,7,1
2018-01-01,186,26,0,0,0,0,0,4,19,77,17,5,0
2018-02-01,169,21,1,0,0,0,2,4,23,65,26,9,1
2018-03-01,157,24,0,1,0,0,2,10,18,95,24,11,2
2018-04-01,180,27,0,0,0,0,0,13,16,88,11,7,3
2018-05-01,155,25,1,0,0,0,5,8,29,149,32,4,1
2018-06-01,163,31,0,1,0,0,5,9,19,85,83,13,0
2018-07-01,170,25,2,0,0,0,6,9,9,57,37,6,2
2018-08-01,111,22,0,1,0,0,2,9,20,130,47,11,0
2018-09-01,155,24,0,0,0,0,0,7,34,116,32,10,0
2018-10-01,157,25,1,0,0,0,2,13,33,124,32,22,2
2018-11-01,106,20,0,0,0,0,0,8,10,61,34,12,1
2018-12-01,48,10,1,0,0,0,2,6,24,81,43,12,0
2019-01-01,140,22,1,2,0,0,8,8,32,107,30,10,1
2019-02-01,113,24,0,1,0,0,4,5,26,140,30,14,3
2019-03-01,109,25,0,0,0,0,0,13,21,90,51,10,0
2019-04-01,142,18,0,0,0,0,0,8,24,138,44,11,2
2019-05-01,145,22,1,1,0,0,8,7,12,82,28,5,1
2019-06-01,110,19,2,2,0,0,0,7,27,111,56,12,0
2019-07-01,95,21,0,0,0,0,0,13,18,83,54,12,0
2019-08-01,136,28,2,1,0,0,1,8,17,63,64,20,0
2019-09-01,150,33,1,0,0,0,5,19,19,77,31,15,1
2019-10-01,144,24,1,0,0,0,2,12,31,130,55,6,0
2019-11-01,70,22,2,3,0,0,14,9,14,62,49,11,0
2019-12-01,83,20,1,1,0,0,0,9,14,89,41,11,0
2020-01-01,97,19,1,2,0,0,7,12,22,96,39,14,1
2020-02-01,168,22,0,0,0,0,0,11,19,96,45,8,1
2020-03-01,225,20,3,2,0,0,13,17,24,138,37,15,1
2020-04-01,16,12,0,0,0,0,0,4,23,160,33,5,1
