dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-01-01,155,7,1,0,1,1,6,0,1,3,0,0,1
2016-02-01,30,4,0,0,0,0,0,0,0,0,0,0,0
2016-03-01,14,4,0,0,0,0,0,0,0,0,0,0,0
2016-04-01,35,3,1,0,1,1,18,0,1,9,0,0,0
2016-05-01,87,4,0,0,0,0,0,0,0,0,0,0,1
2016-06-01,4,3,0,0,0,0,0,0,0,0,0,0,0
2016-07-01,15,3,1,0,1,1,0,0,10,9,2,1,0
2016-08-01,54,4,6,0,6,1,8,0,12,24,42,4,0
2016-09-01,91,5,5,0,5,1,4,1,19,143,15,7,0
2016-10-01,27,5,8,2,6,1,30,0,16,111,22,2,0
2016-11-01,27,4,2,0,2,1,2,1,8,32,26,3,1
2016-12-01,79,7,14,4,8,1,171,2,44,685,33,10,0
2017-01-01,81,7,13,2,11,1,55,2,41,595,27,2,0
2017-02-01,26,4,8,1,7,1,76,3,29,289,26,5,1
2017-03-01,17,3,3,0,2,1,2,0,20,282,40,3,0
2017-04-01,33,3,0,0,1,1,0,0,27,393,32,2,1
2017-05-01,21,4,6,1,3,1,25,1,23,218,26,3,0
2017-06-01,36,3,2,2,3,2,42,2,27,433,23,2,0
2017-07-01,28,3,0,0,0,0,0,4,23,418,38,1,1
2017-08-01,13,3,1,0,1,1,6,2,11,179,31,2,0
2017-09-01,23,3,6,0,0,0,58,3,20,339,27,3,0
2017-10-01,50,4,10,1,13,1,54,1,31,159,26,3,0
2017-11-01,31,4,10,0,7,2,82,0,32,239,32,5,0
2017-12-01,7,2,4,0,3,2,25,6,14,149,36,1,0
2018-01-01,11,3,3,0,3,1,30,4,29,270,35,1,0
2018-02-01,7,3,2,0,3,2,9,3,29,230,27,2,1
2018-03-01,8,2,0,0,1,1,4,4,19,107,35,3,0
2018-04-01,16,2,0,0,1,1,2,2,18,109,28,4,0
2018-05-01,7,2,1,1,0,0,64,1,24,222,25,3,0
2018-06-01,0,0,0,0,0,0,0,0,7,26,21,4,0
2018-07-01,5,3,2,0,2,2,15,1,20,85,43,6,0
2018-08-01,3,3,3,2,1,1,16,0,22,84,32,3,1
2018-09-01,8,2,6,1,4,1,30,1,20,98,23,5,0
2018-10-01,6,3,1,1,2,1,33,0,21,137,25,1,0
2018-11-01,1,1,3,0,1,1,10,3,19,115,37,6,0
2018-12-01,9,4,4,1,3,1,9,1,19,89,15,2,0
2019-01-01,0,0,4,0,0,0,71,0,7,26,32,11,0
2019-02-01,4,4,5,2,3,1,33,3,25,145,31,10,1
2019-03-01,18,10,12,4,9,1,139,0,36,206,39,11,0
2019-04-01,2,2,3,1,1,1,19,2,12,46,36,4,1
2019-05-01,1,1,5,2,1,1,92,3,14,85,38,3,0
2019-06-01,4,2,8,4,3,2,38,2,15,54,26,5,0
2019-07-01,13,6,6,2,4,1,185,4,26,451,36,8,1
2019-08-01,1,1,2,0,1,1,1,1,7,16,33,5,0
2019-09-01,3,2,5,1,1,1,26,2,14,42,34,6,1
2019-10-01,1,1,1,0,1,1,10,4,11,159,29,7,0
2019-11-01,2,2,4,0,2,1,15,5,9,58,24,7,0
2019-12-01,1,1,7,1,1,1,49,5,22,88,38,10,0
2020-01-01,14,9,5,3,8,1,79,10,37,185,42,5,0
2020-02-01,10,5,6,2,3,1,41,8,16,61,35,3,2
2020-03-01,15,11,11,3,9,2,114,21,34,358,49,7,1
2020-04-01,55,4,6,1,8,1,45,0,36,186,26,10,0
