dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-05-01,138,4,68,3,64,4,314,0,120,292,265,9,1
2015-06-01,229,5,89,5,82,4,416,1,154,387,35,2,1
2015-07-01,67,7,20,0,21,5,118,1,38,87,17,3,1
2015-08-01,154,7,45,2,40,5,266,2,69,183,7,2,3
2015-09-01,214,7,65,4,56,6,475,2,106,347,27,1,2
2015-10-01,147,9,29,5,27,6,283,3,68,215,13,2,1
2015-11-01,175,6,43,3,40,4,280,6,90,275,25,4,1
2015-12-01,140,5,32,1,33,4,133,7,61,159,13,1,0
2016-01-01,165,6,51,1,38,4,310,5,68,207,62,1,0
2016-02-01,259,10,84,8,81,6,611,21,157,617,26,2,1
2016-03-01,158,10,47,4,46,6,258,18,101,293,36,3,3
2016-04-01,267,8,93,5,84,6,445,21,198,458,47,6,2
2016-05-01,165,11,54,7,49,6,356,11,119,381,50,3,1
2016-06-01,113,13,41,2,39,6,259,4,70,238,34,5,0
2016-07-01,165,12,43,2,37,8,377,26,74,316,29,8,2
2016-08-01,185,11,54,5,43,8,415,10,86,396,51,6,0
2016-09-01,139,13,29,3,33,9,173,9,64,239,34,3,1
2016-10-01,93,10,36,3,26,8,312,8,47,213,47,6,2
2016-11-01,133,14,37,5,36,8,315,9,70,286,32,5,1
2016-12-01,110,11,35,7,30,9,234,11,60,208,39,5,1
2017-01-01,111,11,33,7,29,5,363,8,74,395,34,10,2
2017-02-01,162,12,48,8,41,6,268,17,89,290,48,6,0
2017-03-01,184,17,62,1,61,11,330,20,114,367,57,6,0
2017-04-01,84,13,37,5,33,9,144,7,72,224,65,5,0
2017-05-01,96,11,37,2,35,8,231,4,58,219,38,6,0
2017-06-01,128,9,58,4,48,6,267,15,91,305,35,4,1
2017-07-01,174,10,62,1,60,8,129,15,117,258,41,6,1
2017-08-01,91,11,30,2,36,9,72,8,80,202,42,7,0
2017-09-01,39,9,18,1,15,8,35,3,21,39,58,8,2
2017-10-01,70,7,20,0,20,6,44,7,36,71,49,7,0
2017-11-01,96,8,26,3,25,7,68,6,41,152,584,25,0
2017-12-01,158,7,41,3,36,6,103,4,54,101,78,10,0
2018-01-01,65,8,24,2,22,5,38,3,41,53,77,12,0
2018-02-01,74,9,34,6,29,7,83,8,48,93,66,11,2
2018-03-01,26,6,10,1,8,4,57,6,18,44,72,14,0
2018-04-01,47,7,19,1,15,4,32,2,22,58,87,8,1
2018-05-01,55,12,26,8,24,10,90,12,52,126,95,12,1
2018-06-01,64,7,22,0,21,7,80,9,30,86,94,11,1
2018-07-01,78,8,24,4,19,6,75,10,32,87,61,13,1
2018-08-01,83,10,20,2,22,6,77,7,41,88,77,4,0
2018-09-01,26,7,10,0,8,3,33,8,16,41,63,11,0
2018-10-01,72,16,39,12,24,5,170,5,49,109,85,40,0
2018-11-01,77,10,26,2,26,5,67,4,35,57,82,10,0
2018-12-01,6,4,5,0,3,1,21,5,11,48,90,15,0
2019-01-01,28,10,12,5,10,5,62,5,19,59,60,11,0
2019-02-01,23,5,9,0,9,5,29,0,12,21,77,10,0
2019-03-01,23,4,7,0,8,3,10,1,10,13,86,17,0
2019-04-01,12,8,5,0,4,4,8,1,9,26,64,10,0
2019-05-01,28,6,12,1,11,4,43,7,24,70,107,10,0
2019-06-01,27,4,10,1,8,4,16,3,13,21,67,9,0
2019-07-01,26,3,10,3,9,2,27,4,15,24,87,14,0
2019-08-01,26,4,3,0,6,4,24,3,11,40,86,8,0
2019-09-01,74,6,23,0,23,5,30,2,30,71,77,12,0
2019-10-01,54,9,19,1,16,3,38,1,30,61,96,6,1
2019-11-01,11,3,2,0,4,2,5,5,7,24,105,12,1
2019-12-01,4,2,2,1,1,1,6,2,6,12,81,15,0
2020-01-01,38,2,7,0,6,2,20,4,9,25,66,7,0
2020-02-01,3,1,0,0,2,1,1,1,4,15,72,5,0
2020-03-01,57,5,24,3,20,3,33,5,25,40,117,15,0
2020-04-01,7,2,1,0,5,1,4,1,8,2,64,9,0
