dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-07-01,16,4,0,0,0,0,0,0,20,24,67,8,1
2016-08-01,15,5,0,0,0,0,0,2,16,31,44,8,0
2016-09-01,29,4,0,0,0,0,0,0,39,51,21,1,0
2016-10-01,21,4,0,0,0,0,0,2,29,139,33,9,0
2016-11-01,25,7,1,0,1,1,2,1,41,92,50,9,0
2016-12-01,30,2,0,0,0,0,0,0,53,131,36,3,0
2017-01-01,39,7,0,0,0,0,0,2,64,183,54,8,0
2017-02-01,41,9,0,0,0,0,0,2,74,168,111,20,1
2017-03-01,29,7,2,1,1,1,2,2,56,106,124,20,0
2017-04-01,21,4,0,0,0,0,0,5,47,151,160,19,1
2017-05-01,55,10,0,0,0,0,0,3,106,330,100,18,1
2017-06-01,78,6,2,0,2,1,4,9,54,201,127,9,0
2017-07-01,63,7,0,0,0,0,0,10,56,122,95,15,0
2017-08-01,62,9,0,0,0,0,0,3,38,109,81,13,1
2017-09-01,17,7,0,0,0,0,0,5,33,121,81,14,0
2017-10-01,39,9,0,0,0,0,0,7,88,252,56,14,0
2017-11-01,26,5,0,0,0,0,0,7,43,109,62,5,0
2017-12-01,24,3,0,0,0,0,0,9,31,56,45,7,0
2018-01-01,58,6,0,0,0,0,0,5,62,94,53,6,1
2018-02-01,7,2,0,0,0,0,0,0,9,6,69,2,0
2018-03-01,5,2,0,0,0,0,0,1,4,3,34,4,0
2018-04-01,24,5,2,1,0,0,4,2,7,19,53,2,1
2018-05-01,12,5,0,1,0,0,2,4,20,52,54,10,1
2018-06-01,2,1,0,0,0,0,0,2,5,15,33,4,1
2018-07-01,10,2,0,0,0,0,0,4,23,61,29,1,0
2018-08-01,31,7,0,0,0,0,0,1,33,57,34,8,0
2018-09-01,8,5,0,0,0,0,0,0,58,237,27,6,0
2018-10-01,49,10,0,0,0,0,0,2,38,83,47,6,0
2018-11-01,41,8,0,0,0,0,0,3,37,34,25,5,0
2018-12-01,56,8,0,0,0,0,0,1,26,19,28,4,0
2019-01-01,11,4,0,0,0,0,0,2,9,6,15,5,0
2019-02-01,4,3,0,0,0,0,0,5,5,6,18,6,0
2019-03-01,4,1,0,0,0,0,0,2,1,2,19,2,0
2019-04-01,2,2,0,0,0,0,0,2,7,21,33,7,0
2019-05-01,0,0,0,0,0,0,0,2,4,9,21,7,0
2019-06-01,29,10,0,0,0,0,0,3,37,47,15,6,0
2019-07-01,40,9,0,0,0,0,0,15,48,72,18,3,0
2019-08-01,2,2,0,0,0,0,0,3,3,3,22,4,0
2019-09-01,8,5,0,0,0,0,0,1,15,20,12,3,0
2019-10-01,29,6,0,0,0,0,0,8,58,36,7,2,1
2019-11-01,10,3,0,0,0,0,0,1,20,12,27,4,0
2019-12-01,15,5,0,0,0,0,0,5,24,8,26,1,0
2020-01-01,7,4,0,0,0,0,0,4,11,6,13,4,0
2020-02-01,9,2,0,0,0,0,0,4,15,28,20,3,0
2020-03-01,41,8,0,0,0,0,0,28,73,44,14,7,0
2020-04-01,7,4,0,0,0,0,0,1,15,17,6,3,0
