dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-09-01,24,2,0,0,0,0,0,0,1,6,39,2,0
2016-10-01,58,5,5,0,3,1,35,0,8,40,57,6,0
2016-11-01,22,4,4,1,3,1,46,0,13,66,44,3,0
2016-12-01,4,3,2,0,2,1,20,0,2,10,32,2,1
2017-01-01,30,4,4,1,3,1,14,0,9,23,61,5,0
2017-02-01,26,3,4,0,3,1,43,0,15,78,54,7,0
2017-03-01,14,2,3,2,2,1,21,1,6,32,52,5,1
2017-04-01,9,3,4,0,2,1,63,0,4,28,42,3,0
2017-05-01,7,1,2,0,0,0,4,0,1,1,117,4,0
2017-06-01,49,5,2,1,4,1,15,2,22,123,86,2,0
2017-07-01,5,3,7,5,2,2,69,0,11,36,64,9,0
2017-08-01,3,3,2,0,2,1,7,1,6,14,44,7,0
2017-09-01,29,5,4,0,3,1,16,5,18,110,49,8,1
2017-10-01,24,5,4,1,3,1,22,0,8,34,41,12,0
2017-11-01,2,2,4,0,1,1,14,1,8,32,44,8,0
2017-12-01,5,5,3,0,4,1,14,2,8,32,38,3,0
2018-01-01,1,1,2,0,1,1,14,1,4,10,62,4,0
2018-02-01,7,3,2,0,2,1,8,1,6,28,54,3,0
2018-03-01,22,6,17,1,14,3,53,1,17,32,53,4,0
2018-04-01,15,5,15,2,12,2,58,0,16,34,56,11,0
2018-05-01,12,5,5,1,5,3,6,0,15,44,67,8,0
2018-06-01,23,9,12,1,10,3,53,0,19,48,59,7,0
2018-07-01,15,9,14,1,12,2,40,1,19,39,47,15,0
2018-08-01,9,6,11,3,5,2,41,2,15,49,34,13,1
2018-09-01,0,0,5,1,0,0,18,0,4,30,42,7,0
2018-10-01,15,9,8,0,7,2,33,2,10,65,42,10,0
2018-11-01,5,3,10,1,4,2,41,0,7,13,52,10,0
2018-12-01,0,0,5,1,0,0,15,1,3,11,50,6,0
2019-01-01,6,5,5,2,5,1,67,1,10,61,47,16,0
2019-02-01,2,2,3,3,1,1,13,0,8,19,43,7,0
2019-03-01,14,5,19,8,9,4,98,1,19,51,45,16,0
2019-04-01,19,8,24,2,16,4,52,1,26,84,65,19,0
2019-05-01,17,9,17,4,12,3,65,1,18,12,50,13,0
2019-06-01,37,6,19,2,18,2,25,2,36,95,67,13,0
2019-07-01,221,15,48,25,48,2,311,4,208,1190,77,14,0
2019-08-01,73,8,31,6,28,4,159,4,79,484,94,14,0
2019-09-01,125,10,30,4,27,3,155,2,56,204,70,14,0
2019-10-01,174,11,43,4,42,3,87,1,87,352,56,11,0
2019-11-01,126,9,36,1,33,3,37,3,52,124,50,15,0
2019-12-01,30,5,15,1,13,2,34,3,25,150,52,3,0
2020-01-01,28,6,16,1,14,2,74,2,19,94,46,11,0
2020-02-01,291,8,38,1,41,2,98,4,72,274,54,13,0
2020-03-01,104,6,35,3,31,2,83,7,58,203,65,16,1
2020-04-01,83,6,33,3,28,2,78,2,42,156,48,12,0
