dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-03-01,74,2,25,5,19,2,40,0,29,30,4,0,2
2016-04-01,171,6,72,3,70,3,252,0,105,192,4,1,0
2016-05-01,82,7,29,5,23,2,81,0,38,73,3,1,1
2016-06-01,147,9,56,4,53,4,221,2,81,184,2592,53,1
2016-07-01,46,4,21,5,16,2,64,1,37,113,418,19,0
2016-08-01,4,2,8,2,4,2,14,1,12,32,104,6,1
2016-09-01,10,5,14,8,7,4,41,1,16,33,93,5,0
2016-10-01,11,4,9,3,6,2,30,0,12,31,47,7,0
2016-11-01,10,4,4,1,4,1,9,0,15,35,46,1,1
2016-12-01,3,2,3,1,0,0,4,1,2,26,171,12,0
2017-01-01,13,4,3,2,3,1,8,0,7,9,94,4,0
2017-02-01,4,3,2,0,2,2,0,0,3,3,40,1,0
2017-03-01,14,5,4,0,4,2,6,0,5,12,79,4,0
2017-04-01,3,3,2,0,2,2,6,0,4,7,48,5,0
2017-05-01,10,4,2,0,2,2,32,1,4,25,39,1,0
2017-06-01,11,4,6,0,6,2,20,0,15,43,32,5,1
2017-07-01,1,1,2,0,1,1,8,1,3,23,44,3,0
2017-08-01,0,0,0,0,0,0,0,0,3,7,51,7,0
2017-09-01,6,4,3,0,2,2,15,0,14,53,37,3,1
2017-10-01,11,6,5,0,6,3,23,2,7,24,59,5,0
2017-11-01,2,1,2,0,2,1,4,0,9,25,44,2,0
2017-12-01,7,3,4,0,4,3,4,1,8,27,33,3,0
2018-01-01,0,0,0,0,0,0,0,0,2,3,39,4,0
2018-02-01,2,1,1,0,1,1,0,0,5,14,28,5,0
2018-03-01,4,2,3,0,3,1,6,2,10,50,43,4,0
2018-04-01,3,1,3,0,3,2,14,0,11,44,20,3,0
2018-05-01,9,6,4,1,4,1,10,3,16,37,38,2,1
2018-06-01,18,4,20,0,17,3,5,1,23,33,30,3,0
2018-07-01,14,3,15,1,14,3,10,0,15,5,50,7,0
2018-08-01,23,4,25,0,20,3,23,1,31,33,45,3,0
2018-09-01,15,4,13,1,13,3,16,1,15,17,32,2,0
2018-10-01,25,4,22,0,24,3,11,3,27,17,40,5,0
2018-11-01,31,5,28,0,29,3,24,1,40,55,45,1,0
2018-12-01,20,2,20,1,18,3,8,0,21,10,31,3,0
2019-01-01,28,5,24,0,25,3,13,1,37,40,39,2,0
2019-02-01,17,2,15,1,15,2,6,2,25,44,49,4,0
2019-03-01,13,2,14,0,13,2,1,1,13,1,34,2,0
2019-04-01,28,4,21,0,24,3,2,3,32,25,26,2,0
2019-05-01,16,1,18,0,16,1,0,0,19,18,33,2,0
2019-06-01,14,1,17,1,14,1,6,0,16,1,20,3,0
2019-07-01,13,1,13,0,13,1,0,0,15,8,21,0,0
2019-08-01,20,4,15,1,19,2,9,0,25,14,28,2,0
2019-09-01,27,6,26,0,26,3,10,0,36,36,26,4,0
2019-10-01,18,3,19,0,16,3,8,2,19,22,27,1,0
2019-11-01,20,4,21,4,19,3,15,2,24,9,37,2,0
2019-12-01,18,1,20,0,18,1,1,2,18,2,31,3,0
2020-01-01,19,3,17,0,19,2,3,0,19,2,23,1,0
2020-02-01,19,3,17,0,17,2,1,3,17,3,28,0,0
2020-03-01,12,3,13,0,12,2,0,3,14,4,29,5,0
2020-04-01,11,2,13,0,11,2,0,1,14,15,30,3,0
