dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-04-01,303,2,5,0,5,2,4,0,15,7,3,1,1
2016-05-01,275,2,1,1,0,0,0,3,113,125,152,1,2
2016-06-01,136,2,0,0,0,0,0,0,33,29,119,4,1
2016-07-01,110,3,4,0,4,1,26,0,43,44,20,1,1
2016-08-01,168,3,11,0,11,2,26,3,72,81,60,1,1
2016-09-01,69,2,6,0,6,1,14,0,23,18,25,1,2
2016-10-01,24,3,4,0,2,1,7,0,13,20,64,3,1
2016-11-01,12,2,1,0,2,1,3,1,12,20,24,1,0
2016-12-01,26,3,3,0,4,2,8,2,15,18,21,0,3
2017-01-01,178,2,5,0,5,2,8,1,28,47,25,4,1
2017-02-01,88,2,16,1,11,2,56,2,35,48,93,4,0
2017-03-01,52,2,23,5,21,2,104,0,47,96,66,8,1
2017-04-01,60,2,34,2,26,2,121,1,53,87,32,8,1
2017-05-01,94,5,26,2,26,2,146,0,57,125,29,8,0
2017-06-01,117,5,50,6,40,2,214,2,80,163,42,7,1
2017-07-01,83,4,34,4,31,2,236,3,62,200,43,5,1
2017-08-01,78,4,21,1,20,2,112,0,32,74,53,6,1
2017-09-01,94,3,36,4,33,2,133,0,51,119,30,7,0
2017-10-01,77,2,32,3,26,1,86,0,44,52,49,8,0
2017-11-01,53,2,27,3,23,1,87,0,43,67,39,7,0
2017-12-01,176,3,88,6,71,2,237,0,127,174,46,11,0
2018-01-01,80,1,30,8,36,1,143,0,60,135,72,8,1
2018-02-01,118,2,51,2,49,1,121,1,79,86,105,11,0
2018-03-01,77,2,39,3,29,2,102,1,50,106,56,7,0
2018-04-01,80,3,34,5,36,2,137,0,67,107,81,5,0
2018-05-01,66,3,32,1,28,1,96,0,40,105,58,14,0
2018-06-01,64,2,27,5,26,2,100,0,50,86,63,7,0
2018-07-01,41,1,17,1,18,1,36,0,36,36,72,6,0
2018-08-01,90,1,30,1,29,1,58,0,54,73,73,6,0
2018-09-01,34,2,17,0,14,2,34,1,21,39,58,11,0
2018-10-01,61,3,23,3,20,2,53,0,33,44,53,7,0
2018-11-01,160,1,57,4,58,1,159,1,91,140,327,27,0
2018-12-01,56,1,20,1,17,1,65,4,36,56,114,10,0
2019-01-01,112,3,44,4,42,1,143,2,77,117,117,19,0
2019-02-01,38,1,14,1,12,1,33,0,29,74,86,14,1
2019-03-01,68,1,27,1,23,1,59,0,49,61,105,20,0
2019-04-01,53,1,22,6,20,1,88,2,63,122,107,12,0
2019-05-01,77,2,33,3,30,1,103,1,52,86,98,16,0
2019-06-01,98,1,26,1,25,1,64,1,45,67,67,10,0
2019-07-01,43,3,19,0,17,2,50,2,45,120,89,18,0
2019-08-01,124,2,46,1,44,1,107,4,66,154,119,10,0
2019-09-01,63,1,30,7,24,1,163,1,52,117,210,17,0
2019-10-01,46,4,23,3,19,1,65,4,38,73,117,10,0
2019-11-01,113,1,40,0,37,1,89,2,57,71,221,22,0
2019-12-01,34,2,6,1,8,1,25,2,19,60,101,12,0
2020-01-01,102,3,42,1,37,1,99,3,60,108,101,12,0
2020-02-01,122,4,45,2,42,1,183,4,64,135,68,14,0
2020-03-01,83,1,45,2,35,1,99,7,50,80,115,16,0
2020-04-01,108,2,41,2,44,1,67,0,37,62,93,11,0
