dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-11-01,2,2,0,0,0,0,0,0,1,1,1,1,1
2016-12-01,2,2,0,0,0,0,0,0,1,0,0,0,1
2017-01-01,4,1,0,0,0,0,0,0,1,6,2,0,3
2017-02-01,42,2,0,0,0,0,0,0,0,0,0,0,1
2017-03-01,6,2,0,0,0,0,0,0,2,7,18,6,0
2017-04-01,30,2,1,1,0,0,6,0,3,5,23,8,1
2017-05-01,29,2,0,0,0,0,0,1,12,40,23,8,1
2017-06-01,2,2,0,0,0,0,0,0,3,10,18,11,1
2017-07-01,17,2,0,0,0,0,0,1,3,10,22,3,1
2017-08-01,30,2,0,0,0,0,0,0,10,52,38,12,1
2017-09-01,23,2,0,0,0,0,0,1,2,11,38,12,0
2017-10-01,10,3,1,0,1,1,2,0,9,19,32,5,1
2017-11-01,21,4,2,0,1,1,2,1,10,43,31,15,0
2017-12-01,10,1,2,0,2,1,4,0,5,11,28,8,0
2018-01-01,5,3,3,2,1,1,17,0,9,28,44,17,0
2018-02-01,6,1,0,0,1,1,1,1,3,17,34,10,0
2018-03-01,26,3,2,0,2,1,2,1,12,33,49,6,1
2018-04-01,12,1,0,0,0,0,0,2,10,51,38,7,0
2018-05-01,0,0,0,0,0,0,0,0,7,14,27,6,0
2018-06-01,3,1,0,0,0,0,0,0,9,24,36,18,1
2018-07-01,0,0,0,0,0,0,0,0,7,15,50,12,0
2018-08-01,7,1,0,0,0,0,0,2,7,21,38,8,0
2018-09-01,6,2,2,1,0,0,10,0,5,17,31,12,0
2018-10-01,3,1,1,0,1,1,3,1,7,11,42,6,2
2018-11-01,7,2,1,0,1,1,2,0,8,21,34,12,0
2018-12-01,0,0,0,0,0,0,0,0,5,15,37,15,0
2019-01-01,14,2,1,0,1,1,6,0,9,17,27,12,0
2019-02-01,8,1,0,0,0,0,0,0,2,3,35,5,0
2019-03-01,1,1,0,0,0,0,0,1,3,5,46,17,0
2019-04-01,2,2,1,0,1,1,2,1,3,11,32,13,1
2019-05-01,0,0,0,0,0,0,0,0,2,4,43,18,0
2019-06-01,2,1,0,0,0,0,0,1,5,16,26,6,0
2019-07-01,5,3,2,0,1,1,7,0,2,7,36,13,1
2019-08-01,29,1,0,0,0,0,0,0,4,5,42,18,0
2019-09-01,9,3,2,0,3,1,5,1,13,33,40,17,0
2019-10-01,8,4,4,1,2,1,11,0,5,12,27,10,0
2019-11-01,5,2,0,0,1,1,3,0,5,13,56,12,0
2019-12-01,9,3,4,0,3,1,25,0,10,26,19,13,0
2020-01-01,16,2,0,0,1,1,17,0,9,27,38,13,0
2020-02-01,2,1,1,1,0,0,6,1,6,16,29,9,0
2020-03-01,6,1,0,0,0,0,0,1,5,19,27,16,1
2020-04-01,2,1,0,0,0,0,0,0,6,15,21,7,0
