dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-10-01,61,2,1,0,1,1,2,0,3,3,2,1,0
2016-11-01,32,1,0,0,0,0,0,0,0,0,4,0,0
2016-12-01,22,1,0,0,0,0,0,0,0,0,7,3,0
2017-01-01,0,0,0,0,0,0,0,0,0,0,11,0,0
2017-02-01,66,2,1,0,1,1,10,0,3,19,14,3,1
2017-03-01,22,1,0,0,0,0,0,0,1,2,13,1,1
2017-04-01,48,1,0,0,0,0,0,0,1,7,17,3,1
2017-05-01,43,1,0,0,0,0,0,0,2,9,9,1,0
2017-06-01,16,1,0,0,0,0,0,0,1,3,16,0,0
2017-07-01,39,1,0,0,0,0,0,0,0,0,15,3,0
2017-08-01,54,1,0,0,0,0,0,0,1,2,21,0,0
2017-09-01,40,1,0,0,0,0,0,0,0,0,16,2,0
2017-10-01,57,1,0,0,0,0,0,0,0,0,12,1,0
2017-11-01,21,1,0,0,0,0,0,0,1,5,14,1,1
2017-12-01,49,1,0,0,0,0,0,0,2,20,24,2,0
2018-01-01,33,1,0,0,0,0,0,0,3,24,49,5,0
2018-02-01,20,1,0,0,0,0,0,0,0,0,33,2,1
2018-03-01,75,4,3,1,2,1,20,0,12,137,53,7,0
2018-04-01,69,1,0,0,0,0,0,0,7,80,42,3,0
2018-05-01,38,1,0,0,0,0,0,0,7,28,35,4,1
2018-06-01,40,1,0,0,0,0,0,0,4,39,37,4,0
2018-07-01,43,2,2,0,2,1,12,0,17,92,41,4,0
2018-08-01,46,1,0,0,0,0,0,0,3,77,42,0,0
2018-09-01,24,1,0,0,0,0,0,0,4,41,36,4,0
2018-10-01,21,1,0,0,0,0,0,0,7,54,43,6,0
2018-11-01,14,1,0,0,0,0,0,0,6,37,51,0,0
2018-12-01,16,1,0,0,0,0,0,0,3,14,42,10,0
2019-01-01,33,4,3,0,3,1,0,2,16,170,55,6,0
2019-02-01,27,1,0,0,0,0,0,0,13,176,51,3,0
2019-03-01,57,2,1,0,1,1,2,0,16,89,77,6,0
2019-04-01,35,2,1,0,1,1,2,0,8,26,75,6,0
2019-05-01,27,1,0,0,0,0,0,0,15,129,59,2,0
2019-06-01,19,1,0,0,0,0,0,0,8,90,51,4,0
2019-07-01,45,1,0,0,0,0,0,0,4,45,61,6,0
2019-08-01,57,2,1,0,1,1,0,0,6,50,68,11,0
2019-09-01,55,1,0,0,0,0,0,0,9,107,64,6,0
2019-10-01,10,1,0,0,0,0,0,0,2,15,53,3,0
2019-11-01,16,1,0,0,0,0,0,0,12,165,59,2,0
2019-12-01,11,1,0,0,0,0,0,0,9,58,70,10,0
2020-01-01,17,1,0,0,0,0,0,0,6,26,65,5,0
2020-02-01,14,1,0,0,0,0,0,1,9,102,67,4,0
2020-03-01,10,2,1,0,1,1,2,2,10,108,97,5,0
2020-04-01,13,1,0,0,0,0,0,0,7,58,65,8,0
