dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-03-01,56,2,0,0,0,0,0,2,6,23,2,0,0
2015-04-01,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-05-01,1,1,0,0,0,0,0,0,1,3,1,0,0
2015-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,2,1,0,0,0,0,0,0,2,1,0,0,1
2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,25,4,0,0,0,0,0,0,9,21,67,1,0
2015-10-01,28,6,0,0,0,0,0,1,15,69,91,4,2
2015-11-01,25,6,0,0,0,0,0,0,13,100,31,4,0
2015-12-01,17,4,0,0,0,0,0,0,2,18,16,1,0
2016-01-01,52,4,9,1,5,1,33,1,15,76,28,1,0
2016-02-01,37,5,18,2,12,2,194,6,16,108,105,8,1
2016-03-01,18,3,4,3,1,1,44,1,6,32,33,0,1
2016-04-01,0,0,3,0,0,0,34,0,1,5,32,1,0
2016-05-01,2,2,2,0,1,1,70,2,1,50,7,0,0
2016-06-01,4,3,6,0,2,1,11,1,5,14,12,0,0
2016-07-01,14,3,3,2,6,1,29,0,10,36,14,2,0
2016-08-01,6,1,3,1,4,1,10,0,7,12,8,0,0
2016-09-01,0,0,0,0,0,0,0,0,5,20,7,0,0
2016-10-01,10,3,5,0,5,1,30,1,8,38,13,4,0
2016-11-01,9,1,0,0,0,0,0,1,0,2,8,0,0
2016-12-01,0,0,0,0,0,0,0,1,1,14,6,1,0
2017-01-01,0,0,0,0,0,0,0,0,0,0,9,1,0
2017-02-01,0,0,0,0,0,0,0,0,0,0,13,0,0
2017-03-01,0,0,0,0,0,0,0,0,0,0,10,1,0
2017-04-01,5,4,1,0,2,2,16,1,3,19,19,1,0
2017-05-01,0,0,1,0,0,0,3,0,0,0,20,1,1
2017-06-01,7,3,2,0,2,2,2,0,4,4,30,1,0
2017-07-01,11,1,3,0,3,1,8,0,3,4,6,0,0
2017-08-01,15,6,7,1,6,3,37,1,8,20,137,5,1
2017-09-01,2,2,1,0,1,1,0,0,2,2,15,1,0
2017-10-01,1,1,0,0,1,1,4,3,2,23,13,0,0
2017-11-01,0,0,0,0,0,0,0,0,1,10,14,1,0
2017-12-01,11,2,7,1,6,1,80,1,7,40,11,4,0
2018-01-01,8,3,4,0,3,1,16,2,4,26,39,8,0
2018-02-01,0,0,0,0,0,0,0,1,1,15,17,2,0
2018-03-01,4,3,5,1,2,1,23,2,5,19,19,4,0
2018-04-01,2,1,1,0,1,1,0,0,3,4,23,1,0
2018-05-01,0,0,0,0,0,0,0,1,0,4,17,0,0
2018-06-01,11,4,3,0,5,2,29,1,7,49,7,2,0
2018-07-01,4,3,2,0,2,2,8,0,3,6,18,2,1
2018-08-01,5,2,5,0,3,2,5,1,4,2,34,5,0
2018-09-01,0,0,2,0,0,0,5,1,1,4,30,4,0
2018-10-01,4,3,2,0,2,1,6,1,3,5,33,5,1
2018-11-01,1,1,3,0,1,1,26,1,1,2,19,3,0
2018-12-01,1,1,4,0,1,1,17,0,3,9,25,5,0
2019-01-01,3,3,1,0,3,1,12,4,6,55,28,2,0
2019-02-01,1,1,3,4,0,0,66,3,4,65,22,3,0
2019-03-01,7,4,5,1,5,1,7,1,10,21,33,2,0
2019-04-01,1,1,8,1,1,1,47,5,4,33,21,3,0
2019-05-01,2,2,4,1,2,1,26,3,5,31,23,7,0
2019-06-01,4,2,3,0,4,1,15,0,4,11,17,2,0
2019-07-01,2,2,2,0,2,1,17,1,4,20,28,1,0
2019-08-01,4,3,7,1,4,1,25,3,10,41,31,4,0
2019-09-01,8,6,14,1,8,1,75,5,19,106,25,6,0
2019-10-01,6,5,6,3,6,1,20,4,11,20,37,5,0
2019-11-01,2,2,2,1,2,1,34,3,3,37,16,9,0
2019-12-01,3,2,2,0,2,1,9,3,5,18,16,1,0
2020-01-01,0,0,2,0,0,0,11,5,2,29,37,7,0
2020-02-01,0,0,0,0,0,0,0,1,1,3,20,5,0
2020-03-01,16,2,4,1,2,1,23,2,4,37,17,5,0
