dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2017-03-01,83,3,3,1,2,1,12,1,6,11,14,3,0
2017-04-01,56,1,0,0,0,0,0,0,0,0,17,2,0
2017-05-01,107,1,0,0,0,0,0,0,0,0,50,2,0
2017-06-01,119,1,0,0,0,0,0,0,0,0,15,0,0
2017-07-01,111,2,2,1,1,1,20,1,6,24,29,1,0
2017-08-01,46,2,2,0,2,1,6,1,6,42,9,3,0
2017-09-01,41,3,2,0,2,1,14,0,6,17,25,2,0
2017-10-01,38,2,1,0,1,1,4,0,2,3,18,0,0
2017-11-01,71,2,2,0,2,1,8,0,6,35,30,0,1
2017-12-01,97,2,3,0,2,1,92,0,5,54,17,0,0
2018-01-01,76,2,0,0,1,1,8,1,10,38,76,1,0
2018-02-01,68,3,10,5,5,1,34,1,16,66,132,3,0
2018-03-01,119,2,1,0,1,1,2,3,3,56,17,0,0
2018-04-01,36,2,2,0,1,1,21,1,1,7,11,1,0
2018-05-01,37,3,12,2,9,1,71,1,21,69,113,3,0
2018-06-01,61,8,9,3,7,1,107,3,11,77,23,5,0
2018-07-01,28,1,2,0,2,1,2,1,10,62,29,0,0
2018-08-01,121,1,4,2,3,1,19,2,12,53,16,0,0
2018-09-01,149,1,1,0,0,0,1,0,6,5,11,0,0
2018-10-01,160,4,8,4,4,1,39,5,13,70,13,5,1
2018-11-01,64,3,4,0,4,1,16,0,8,25,9,2,0
2018-12-01,81,2,2,1,1,1,4,0,6,6,25,1,0
2019-01-01,79,1,1,0,0,0,2,1,5,29,19,2,0
2019-02-01,107,2,3,2,2,1,16,5,13,48,29,2,0
2019-03-01,62,3,7,2,4,1,65,7,27,140,19,2,0
2019-04-01,76,3,2,0,2,1,14,6,2,21,15,3,0
2019-05-01,128,1,0,0,0,0,0,15,22,143,13,0,0
2019-06-01,149,2,9,2,3,1,50,21,28,120,46,6,0
2019-07-01,203,4,13,1,14,1,118,25,70,369,28,2,0
2019-08-01,112,2,3,0,3,1,10,10,12,43,30,0,0
2019-09-01,217,3,2,0,2,1,6,16,6,34,17,2,0
2019-10-01,197,2,5,2,2,1,64,11,7,53,34,3,0
2019-11-01,178,2,8,1,7,1,56,14,16,93,7,2,0
2019-12-01,179,3,6,1,5,1,32,7,9,23,19,0,0
2020-01-01,117,5,6,0,6,1,30,11,21,74,40,1,0
2020-02-01,144,2,6,2,6,1,39,14,11,51,19,2,0
2020-03-01,196,4,19,1,15,1,121,34,51,399,77,2,0
2020-04-01,96,2,6,1,4,1,41,20,19,208,19,2,0
